,City,Country,Province,ID,POIID,distance
471,Red Deer,CA,AB,5460600,POI1,143940.1668960184
472,Toronto,CA,ON,5468426,POI3,507270.51126590197
473,Calgary,CA,AB,5469219,POI1,290063.4590592601
474,Mississauga,CA,ON,5479179,POI3,528933.7177796273
475,Saskatoon,CA,SK,5482496,POI1,484544.38395510695
476,Delisle,CA,SK,5485188,POI1,463838.29506675544
477,Saskatoon,CA,SK,5497851,POI1,489792.7798163562
478,Toronto,CA,ON,5514100,POI3,505728.2087703003
479,Richmond,CA,BC,5535139,POI1,826786.787875946
480,Calgary,CA,AB,5540969,POI1,276851.6499639192
481,Okotoks,CA,AB,5550867,POI1,314191.2156370164
482,St. John's,CA,NL,5551180,POI4,842940.710244062
483,Calgary,CA,AB,5564033,POI1,277472.3140182742
484,Thunder Bay,CA,ON,5576343,POI3,1228576.2695462904
485,Toronto,CA,ON,5610798,POI3,507174.9434252782
486,Calgary,CA,AB,5611050,POI1,279515.93920420366
487,Chatham,CA,ON,4520587,POI3,773254.718456745
488,Brampton,CA,ON,4525142,POI3,525206.3264090111
489,Calgary,CA,AB,4525657,POI1,270384.9425402437
490,Edmonton,CA,AB,4527246,POI1,7949.200835525822
491,Calgary,CA,AB,4544161,POI1,278384.76664983935
492,London,CA,ON,4551370,POI3,667225.7675917736
493,London,CA,ON,4554998,POI3,681744.8208446883
494,Mississauga,CA,ON,4564193,POI3,533246.220093142
495,Timmins,CA,ON,4567833,POI3,674260.1670429714
496,Kingston,CA,ON,4570702,POI3,269740.6912064696
497,Toronto,CA,ON,4595118,POI3,507174.9434252782
498,Ancaster,CA,ON,4595684,POI3,569811.7922655975
499,Edmonton,CA,AB,4600751,POI1,4763.194481850285
500,Calgary,CA,AB,4616054,POI1,280643.7484188141
501,Toronto,CA,ON,4638275,POI3,505622.6237891154
502,Orléans,CA,ON,4648616,POI3,149299.27744300684
503,Edmonton,CA,AB,4654930,POI1,15237.724944088028
504,Calgary,CA,AB,4671275,POI1,288182.444010423
505,Calgary,CA,AB,4674772,POI1,275905.3959119666
506,Calgary,CA,AB,4688955,POI1,281827.9602381364
507,Calgary,CA,AB,4689035,POI1,281656.734918635
508,Edmonton,CA,AB,4696698,POI1,15237.724944088028
509,Scarborough,CA,ON,4697709,POI3,485175.4645619806
510,Midland,CA,ON,4702530,POI3,501201.3365405549
511,Edmonton,CA,AB,4704499,POI1,12096.029157964089
512,Calgary,CA,AB,4722971,POI1,289042.3885035363
513,Ajax,CA,ON,4739932,POI3,470228.4528381498
514,Thornhill,CA,ON,4742979,POI3,502698.38313706906
515,Ottawa,CA,ON,4750549,POI3,161085.87031429325
516,Red Deer,CA,AB,4761942,POI1,141457.2022947378
517,Calgary,CA,AB,4766358,POI1,283526.6400944849
518,Edmonton,CA,AB,4775721,POI1,13572.741415867742
519,Calgary,CA,AB,4790634,POI1,292345.8066036235
520,Leduc,CA,AB,4796850,POI1,31373.21467529517
521,Scarborough,CA,ON,4829087,POI3,485185.1334249023
522,Edmonton,CA,AB,4836471,POI1,9424.813751213549
523,Sainte-Thérèse,CA,QC,4842832,POI3,25023.645176907132
524,Fredericton,CA,NB,4854331,POI4,278363.22280052386
525,Mississauga,CA,ON,4854642,POI3,527976.7487377862
526,Winnipeg,CA,MB,4856480,POI1,1202096.653328368
527,Edmonton,CA,AB,4889622,POI1,10619.715555441915
528,Sherwood Park,CA,AB,4894009,POI1,15629.890824899026
529,Saskatoon,CA,SK,4904992,POI1,485826.6582262077
530,Calgary,CA,AB,4916259,POI1,274089.2210802178
531,Sherwood Park,CA,AB,4923989,POI1,13414.178429574773
532,Strathmore,CA,AB,4935560,POI1,285530.65335271077
533,Edmonton,CA,AB,4970664,POI1,10959.589078950832
534,Mississauga,CA,ON,4983391,POI3,530688.6014999135
535,Sainte-Foy,CA,QC,4988639,POI3,224565.45711961886
536,Barrie,CA,ON,4988832,POI3,494346.9484085562
537,Edmonton,CA,AB,4990166,POI1,9797.752036448222
538,Edmonton,CA,AB,4996369,POI1,10004.637744922215
539,Mississauga,CA,ON,5001274,POI3,533364.6086669115
540,Brantford,CA,ON,5003076,POI3,591560.3298000072
541,Burnaby,CA,BC,5005906,POI1,815825.2961749189
542,Bradford,CA,ON,5021938,POI3,500767.66775829217
543,Edmonton,CA,AB,5031122,POI1,5416.846823606217
544,Airdrie,CA,AB,5034240,POI1,251668.09158463916
545,York,CA,ON,5042734,POI3,510313.9508964566
546,Vancouver,CA,BC,5052398,POI1,817214.8298956706
547,Edmonton,CA,AB,5052983,POI1,15845.827706084827
548,Brampton,CA,ON,5062186,POI3,530973.4514060568
549,Gatineau,CA,QC,5065596,POI3,171303.04498038668
550,Sherwood Park,CA,AB,5080402,POI1,12634.3682858671
551,Langley,CA,BC,5081979,POI1,800696.1251362055
552,Toronto,CA,ON,5091343,POI3,502457.7114347643
553,Saint-Laurent,CA,QC,5102590,POI3,9460.927196015873
554,Calgary,CA,AB,5113700,POI1,282662.8457525783
555,Orléans,CA,ON,5121482,POI3,154785.93598877575
556,Mississauga,CA,ON,5124239,POI3,533364.6086669115
557,Edmonton,CA,AB,5159438,POI1,4551.228310344654
558,Toronto,CA,ON,5165561,POI3,503723.28416426067
559,Toronto,CA,ON,5172906,POI3,507174.9434252782
560,Red Deer,CA,AB,5188855,POI1,141457.2022947378
561,Edmonton,CA,AB,5193236,POI1,12098.23037499241
562,Edmonton,CA,AB,5194956,POI1,5400.440647048924
563,Toronto,CA,ON,5200726,POI3,505728.2087703003
564,Edmonton,CA,AB,5201579,POI1,4233.592885911057
565,Edmonton,CA,AB,5205329,POI1,5334.969768689204
566,Etobicoke,CA,ON,5228722,POI3,515721.3825388767
567,Toronto,CA,ON,5232327,POI3,503968.9777456062
568,Edmonton,CA,AB,5239827,POI1,7135.048017888079
569,Beaumont,CA,AB,5246948,POI1,21508.17705547653
570,Thornhill,CA,ON,5266435,POI3,496349.22110135347
571,Edmonton,CA,AB,5283991,POI1,5416.846823606217
572,Calgary,CA,AB,5287082,POI1,285111.329598072
573,Ottawa,CA,ON,5294735,POI3,163019.6316843213
574,North York,CA,ON,5308251,POI3,501817.6249340187
575,Saint-Jérôme,CA,QC,5326178,POI3,60593.69094829906
576,Sherwood Park,CA,AB,5339652,POI1,15629.890824899026
577,Calgary,CA,AB,5342393,POI1,294878.311578284
578,Montréal,CA,QC,5344141,POI3,5191.104778261954
579,Montréal,CA,QC,5351094,POI3,3464.3889363530757
580,Strathmore,CA,AB,5356456,POI1,285530.65335271077
581,Etobicoke,CA,ON,5356696,POI3,518025.53435540735
582,Point Edward,CA,ON,5367512,POI3,759342.7926254731
583,Markham,CA,ON,5375162,POI3,468892.15460804506
584,Calgary,CA,AB,5379167,POI1,277472.3140182742
585,Newmarket,CA,ON,5395894,POI3,494323.4320347607
586,Winnipeg,CA,MB,5403851,POI1,1191552.897692577
587,Saskatoon,CA,SK,5413216,POI1,479859.0407947484
588,Edmonton,CA,AB,5428827,POI1,3008.598077186257
589,Midland,CA,ON,5467626,POI3,501201.3365405549
590,Ottawa,CA,ON,5478105,POI3,165750.4721585962
591,Calgary,CA,AB,5481325,POI1,269766.8458919663
592,Scarborough,CA,ON,5512686,POI3,485162.2197857617
593,Fort Mcmurray,CA,AB,5514397,POI1,377948.48191731
594,Waterloo,CA,ON,5525738,POI3,598841.0687135176
595,Barrie,CA,ON,5535584,POI3,502645.50163232646
596,Beloeil,CA,QC,5535982,POI3,29052.802920391263
597,Vancouver,CA,BC,5541166,POI1,818052.2684428624
598,Edmonton,CA,AB,5554684,POI1,3115.6924804287883
599,Milton,CA,ON,5558970,POI3,547877.2685732964
600,Toronto,CA,ON,5559634,POI3,510282.9094668875
601,Calgary,CA,AB,5562191,POI1,303940.3478361274
602,Wainwright,CA,AB,5576822,POI1,192114.5644299991
603,Abbotsford,CA,BC,5580667,POI1,791397.4826724371
604,Kingston,CA,ON,5580927,POI3,264697.45011414826
605,Calgary,CA,AB,5585310,POI1,279464.90023715154
606,Longueuil,CA,QC,5608112,POI3,5038.086733617379
607,Chilliwack,CA,BC,5609025,POI1,761872.823299084
608,Pickering,CA,ON,5612301,POI3,479401.05652604275
609,Toronto,CA,ON,5613616,POI3,505622.6237891154
610,Edmonton,CA,AB,4529826,POI1,8727.918309946166
611,Burlington,CA,ON,4531631,POI3,552911.7808131869
612,Toronto,CA,ON,4536489,POI3,505728.2087703003
613,Windsor,CA,ON,4556011,POI3,830301.8286332301
614,Sudbury,CA,ON,4561597,POI3,584693.0810080674
615,Sault Sainte Marie,CA,ON,4564063,POI3,838061.5609738275
616,Minden,CA,ON,4571150,POI3,407075.918654677
617,Dryden,CA,ON,4573241,POI1,1478641.7214377848
618,Calgary,CA,AB,4593971,POI1,296199.8957494046
619,Dorval,CA,QC,4619406,POI3,16858.705470505687
620,Spruce Grove,CA,AB,4626401,POI1,28739.07625112768
621,Barrie,CA,ON,4656271,POI3,499409.34047085105
622,Edmonton,CA,AB,4663799,POI1,4197.188526147828
623,Regina,CA,SK,4667730,POI1,702022.5851048855
624,Calgary,CA,AB,4676642,POI1,294603.7453653223
625,Oakville,CA,ON,4680917,POI3,536138.537986898
626,Mississauga,CA,ON,4689384,POI3,533246.220093142
627,Edmonton,CA,AB,4696375,POI1,1739.447307427027
628,Newmarket,CA,ON,4708903,POI3,492533.3200844091
629,Moncton,CA,NB,4736360,POI4,153034.970691091
630,Scarborough,CA,ON,4739052,POI3,486891.15806611395
631,Calgary,CA,AB,4743979,POI1,273386.5393998194
632,Calgary,CA,AB,4752174,POI1,290828.25968150236
633,Calgary,CA,AB,4759084,POI1,270022.5502218061
634,Fort Mcmurray,CA,AB,4759785,POI1,377948.48191731
635,Fort Mcmurray,CA,AB,4765061,POI1,377802.7832296772
636,Calgary,CA,AB,4768622,POI1,282662.8457525783
637,Toronto,CA,ON,4776123,POI3,505457.9351215841
638,Toronto,CA,ON,4790821,POI3,503727.5302843575
639,Anjou,CA,QC,4790866,POI3,9165.852050991922
640,Edmonton,CA,AB,4806589,POI1,6569.83469131686
641,Innisfail,CA,AB,4851713,POI1,171803.1605985929
642,Montréal,CA,QC,4852639,POI3,2205.0525655979204
643,Montréal,CA,QC,4869321,POI3,7975.954036993636
644,Calgary,CA,AB,4886782,POI1,285111.329598072
645,Regina,CA,SK,4902906,POI1,699693.4679453601
646,Etobicoke,CA,ON,4913154,POI3,516090.3406186901
647,North York,CA,ON,4917130,POI3,509585.4831131538
648,Calgary,CA,AB,4919358,POI1,279515.93920420366
649,Calgary,CA,AB,4929060,POI1,275371.9798603904
650,Calgary,CA,AB,4931290,POI1,275840.6643288327
651,Calgary,CA,AB,4943347,POI1,281683.60939876974
652,York,CA,ON,4946645,POI3,510400.92147431045
653,Strathmore,CA,AB,4987426,POI1,285530.65335271077
654,Edmonton,CA,AB,4990481,POI1,2576.8709052512486
655,Winnipeg,CA,MB,5017475,POI1,1202710.8981832603
656,Toronto,CA,ON,5021989,POI3,505728.2087703003
657,Kinnear Settlement,CA,NB,5026845,POI4,176004.6074593818
658,Fort Saskatchewan,CA,AB,5028362,POI1,22086.025271077717
659,Barrie,CA,ON,5028832,POI3,502645.50163232646
660,Edmonton,CA,AB,5038565,POI1,11869.199279093995
661,Calgary,CA,AB,5061918,POI1,273655.29708635306
662,Windsor,CA,ON,5085640,POI3,845675.0365816442
663,Calgary,CA,AB,5095386,POI1,273814.4943883177
664,Calgary,CA,AB,5095638,POI1,276655.2320638104
665,Regina,CA,SK,5096086,POI1,699585.2844468337
666,Calgary,CA,AB,5096204,POI1,279823.2450880281
667,Edmonton,CA,AB,5100342,POI1,6823.703547745261
668,Edmonton,CA,AB,5107559,POI1,11787.141911666764
669,Calgary,CA,AB,5125305,POI1,292169.50648354384
670,Etobicoke,CA,ON,5143345,POI3,516090.3406186901
671,Maple,CA,ON,5164713,POI3,505188.895870525
672,High River,CA,AB,5176475,POI1,324136.5022050516
673,Ottawa,CA,ON,5180814,POI3,174628.68817478846
674,Saskatoon,CA,SK,5193397,POI1,480734.4500350777
675,Toronto,CA,ON,5211464,POI3,505728.2087703003
676,Edmonton,CA,AB,5223729,POI1,5416.846823606217
677,Calgary,CA,AB,5241270,POI1,280765.58157069556
678,Calgary,CA,AB,5269438,POI1,279823.2450880281
679,Maple,CA,ON,5281424,POI3,505188.895870525
680,Saint-Georges,CA,QC,5322024,POI3,235257.42402926183
681,Toronto,CA,ON,5327845,POI3,508482.7813631094
682,Sherwood Park,CA,AB,5329615,POI1,12061.450966609233
683,Saskatoon,CA,SK,5334761,POI1,480734.4500350777
684,York,CA,ON,5348104,POI3,508277.81018431863
685,Toronto,CA,ON,5366354,POI3,501476.00781882275
686,Toronto,CA,ON,5392576,POI3,501608.5394353158
687,Toronto,CA,ON,5393290,POI3,505672.1678149146
688,Regina,CA,SK,5402623,POI1,697411.0292335734
689,Huron Park,CA,ON,5421227,POI3,651926.0739083037
690,Edmonton,CA,AB,5427187,POI1,6261.873876301855
691,Vancouver,CA,BC,5429537,POI1,813357.387784107
692,Windsor,CA,ON,5436516,POI3,835172.909814193
693,Orillia,CA,ON,5452694,POI3,470545.08632024797
694,Calgary,CA,AB,5454747,POI1,286415.0050736917
695,Calgary,CA,AB,5462969,POI1,278711.22117588506
696,Burnaby,CA,BC,5481241,POI1,810901.3720400213
697,Ottawa,CA,ON,5495873,POI3,170830.1069921832
698,Québec,CA,QC,5497074,POI3,232205.01060966228
699,Calgary,CA,AB,5511614,POI1,280596.86911409575
700,Calgary,CA,AB,5523263,POI1,277793.200088569
701,Québec,CA,QC,5532101,POI3,232205.01060966228
702,Markham,CA,ON,5546443,POI3,492728.2262102035
703,Toronto,CA,ON,5566629,POI3,507174.9434252782
704,Okotoks,CA,AB,5603674,POI1,314191.2156370164
705,Toronto,CA,ON,5607899,POI3,510625.5508028279
706,Windsor,CA,ON,4517905,POI3,832955.9044776654
707,Calgary,CA,AB,4526420,POI1,288884.2493832132
708,Brooks,CA,AB,4527537,POI1,346825.25419469277
709,Kitchener,CA,ON,4551558,POI3,597378.7433319631
710,Vancouver,CA,BC,4575633,POI1,819591.2722707062
711,Calgary,CA,AB,4581004,POI1,277472.3140182742
712,Toronto,CA,ON,4588318,POI3,510282.9094668875
713,Edmonton,CA,AB,4600732,POI1,15218.572746308957
714,Edmonton,CA,AB,4608294,POI1,1599.423269954591
715,Milton,CA,ON,4621823,POI3,548026.2720985261
716,Ottawa,CA,ON,4644231,POI3,160614.0594730807
717,Beaumont,CA,AB,4648919,POI1,21505.954102688043
718,Toronto,CA,ON,4657592,POI3,505872.9415325946
719,Burlington,CA,ON,4668385,POI3,546578.4111541123
720,Edmonton,CA,AB,4675638,POI1,10140.910564128822
721,Red Deer,CA,AB,4677465,POI1,143940.1668960184
722,Calgary,CA,AB,4699469,POI1,272074.4469756266
723,Calgary,CA,AB,4710135,POI1,288884.2493832132
724,Beaumont,CA,AB,4716407,POI1,12977.659812563876
725,Toronto,CA,ON,4719384,POI3,502693.9756492219
726,Lévis,CA,QC,4729779,POI3,235872.28265569013
727,Prince Albert,CA,SK,4765078,POI1,517051.30213525705
728,Calgary,CA,AB,4765269,POI1,285031.5165410274
729,Brantford,CA,ON,4771057,POI3,590218.9157995646
730,Saskatoon,CA,SK,4832008,POI1,489860.1532423781
731,Whitecourt,CA,AB,4839613,POI1,158396.52900392647
732,Montreal,CA,QC,4846623,POI1,11531792.67719757
733,Red Deer,CA,AB,4858823,POI1,139338.64359790276
734,Beaumont,CA,AB,4860056,POI1,22248.99993207339
735,Mississauga,CA,ON,4892922,POI3,530492.3767227846
736,Calgary,CA,AB,4896878,POI1,275792.00180058077
737,Calgary,CA,AB,4899218,POI1,279823.2450880281
738,Edmonton,CA,AB,4902491,POI1,11787.141911666764
739,Cochrane,CA,AB,4989766,POI1,271258.9908753684
740,Caledonia,CA,ON,4998538,POI3,570919.9317494972
741,Edmonton,CA,AB,5029450,POI1,2576.8709052512486
742,Kinnear Settlement,CA,NB,5030457,POI4,176004.6074593818
743,Calgary,CA,AB,5031456,POI1,295627.8777303206
744,York,CA,ON,5046888,POI3,508277.81018431863
745,York,CA,ON,5066160,POI3,506780.73886957957
746,Sherwood Park,CA,AB,5099656,POI1,13317.777273404281
747,Mississauga,CA,ON,5100537,POI3,528504.6202081767
748,Calgary,CA,AB,5102010,POI1,284711.7970394977
749,North Vancouver,CA,BC,5106010,POI1,814949.5872035947
750,Mississauga,CA,ON,5111453,POI3,533364.6086669115
751,Edmonton,CA,AB,5145081,POI1,6823.703547745261
752,Huntsville,CA,ON,5183916,POI3,441443.1816023517
753,Red Deer,CA,AB,5188586,POI1,132135.7660245958
754,Niagara Falls,CA,ON,5194951,POI3,516849.38931131246
755,Belleville,CA,ON,5199647,POI3,335999.54856064136
756,Nepean,CA,ON,5203662,POI3,173138.74570015035
757,Toronto,CA,ON,5205838,POI3,499363.9715550728
758,Edmonton,CA,AB,5213136,POI1,15237.724944088028
759,Edmonton,CA,AB,5219618,POI1,9050.052471559646
760,Edmonton,CA,AB,5227572,POI1,8411.56579584973
761,Toronto,CA,ON,5228087,POI3,503727.5302843575
762,Burlington,CA,ON,5230406,POI3,557208.2227611061
763,Edmonton,CA,AB,5250122,POI1,10537.728053326447
764,Hampstead,CA,QC,5258569,POI3,7096.559623226646
765,Saskatoon,CA,SK,5292979,POI1,479854.8281842814
766,Fort Mcmurray,CA,AB,5316886,POI1,377948.48191731
767,Edmonton,CA,AB,5329506,POI1,9798.484233393645
768,Edmonton,CA,AB,5348286,POI1,9654.680122260104
769,Brockville,CA,ON,5352693,POI3,195646.2587220836
770,Ottawa,CA,ON,5356360,POI3,166159.71631384635
771,Saskatoon,CA,SK,5362380,POI1,480734.4500350777
772,Niagara Falls,CA,ON,5369435,POI3,516622.15608131373
773,Ottawa,CA,ON,5374481,POI3,164621.87633867864
774,Montréal,CA,QC,5375066,POI3,7975.954036993636
775,Calgary,CA,AB,5389609,POI1,276851.6499639192
776,Kitchener,CA,ON,5390813,POI3,596652.6395039782
777,Nepean,CA,ON,5415512,POI3,170841.11217385446
778,Edmonton,CA,AB,5423333,POI1,9797.752036448222
779,Calgary,CA,AB,5443423,POI1,267310.14063979866
780,Montréal,CA,QC,5446352,POI3,1389.9867670847934
781,Bradford,CA,ON,5477372,POI3,500767.66775829217
782,Nanaimo,CA,BC,5482894,POI1,873566.610427385
783,Sylvan Lake,CA,AB,5488518,POI1,145882.85842169533
784,Richmond,CA,BC,5488577,POI1,826862.2129786385
785,Toronto,CA,ON,5516283,POI3,507590.1725237497
786,Saskatoon,CA,SK,5518103,POI1,480734.4500350777
787,Vancouver,CA,BC,5523775,POI1,821175.2542169688
788,Saskatoon,CA,SK,5527312,POI1,485826.6582262077
789,Corner Brook,CA,NL,5527774,POI4,575373.4521671146
790,Surrey,CA,BC,5532523,POI1,805437.7669179932
791,Vancouver,CA,BC,5532876,POI1,814735.3480361874
792,Red Deer,CA,AB,5550756,POI1,143940.1668960184
793,Etobicoke,CA,ON,5558364,POI3,516090.3406186901
794,Edmonton,CA,AB,5561542,POI1,9144.498660083655
795,Milton,CA,ON,5568440,POI3,547877.2685732964
796,Scarborough,CA,ON,5570039,POI3,490415.38548449596
797,Lethbridge,CA,AB,5590156,POI1,431843.6242697141
798,Springbrook,CA,ON,5591153,POI3,535191.2617242534
799,Toronto,CA,ON,5595429,POI3,507174.9434252782
800,Calgary,CA,AB,5599720,POI1,272074.4469756266
801,Spruce Grove,CA,AB,5604645,POI1,27049.205385057536
802,Toronto,CA,ON,5612443,POI4,8878283.153451804
803,Belleville,CA,ON,5613651,POI3,335249.10581758607
804,Edmonton,CA,AB,4527798,POI1,12311.766171755551
805,North York,CA,ON,4531255,POI3,501817.6249340187
806,Saint Catharines,CA,ON,4543389,POI3,522868.0548778877
807,Mississauga,CA,ON,4543977,POI3,526635.6000944439
808,Kitchener,CA,ON,4555569,POI3,595565.7374918831
809,Toronto,CA,ON,4561168,POI3,519009.3641166908
810,Timmins,CA,ON,4567961,POI3,674260.1670429714
811,Edmonton,CA,AB,4601779,POI1,6733.745335089952
812,Toronto,CA,ON,4601877,POI3,505728.2087703003
813,Calgary,CA,AB,4613452,POI1,280764.47712461534
814,Moncton,CA,NB,4637784,POI4,153105.5490511525
815,Etobicoke,CA,ON,4639844,POI3,513967.9547546894
816,Ottawa,CA,ON,4644110,POI3,160614.0594730807
817,Kingston,CA,ON,4655705,POI3,271048.31753287156
818,Edmonton,CA,AB,4674362,POI1,6569.83469131686
819,Spruce Grove,CA,AB,4676307,POI1,27049.205385057536
820,Edmonton,CA,AB,4677385,POI1,9948.628932588188
821,Edmonton,CA,AB,4681986,POI1,2364.094064326028
822,Burlington,CA,ON,4683661,POI3,547518.9911821794
823,Montréal,CA,QC,4702776,POI3,3019.691527786215
824,Toronto,CA,ON,4733106,POI3,507174.9434252782
825,Saint John,CA,NB,4733960,POI4,218289.4195346872
826,Edmonton,CA,AB,4742439,POI1,6261.873876301855
827,Toronto,CA,ON,4747618,POI3,505723.30228390027
828,Etobicoke,CA,ON,4751405,POI3,515179.4207536396
829,Calgary,CA,AB,4790364,POI1,281000.90732290887
830,Calgary,CA,AB,4800572,POI1,290063.4590592601
831,Edmonton,CA,AB,4817572,POI1,12171.065036009577
832,Vermilion,CA,AB,4818602,POI1,178292.77055249643
833,Toronto,CA,ON,4846381,POI3,506629.1914447898
834,Mississauga,CA,ON,4856850,POI3,533246.220093142
835,Farnham,CA,QC,4872683,POI3,54375.3948992436
836,Vanier,CA,ON,4874015,POI3,163973.30637638646
837,Grande Prairie,CA,AB,4876609,POI1,388140.82014720363
838,Edmonton,CA,AB,4890341,POI1,9809.301407467688
839,Montréal,CA,QC,4894143,POI3,4291.143782329531
840,Calgary,CA,AB,4913225,POI1,277013.3529465776
841,Peterborough,CA,ON,4922006,POI3,399137.38440306816
842,Regina,CA,SK,4932496,POI1,694860.6969373373
843,Kingston,CA,ON,4943702,POI3,269740.6912064696
844,Toronto,CA,ON,4943950,POI3,510282.9094668875
845,Richmond,CA,BC,4945913,POI1,826770.8854841542
846,Sherwood Park,CA,AB,4946508,POI1,11155.995948985588
847,Toronto,CA,ON,4973876,POI3,504932.71649625787
848,Montréal,CA,QC,4976907,POI3,7975.954036993636
849,Calgary,CA,AB,4977117,POI1,290326.4813685335
850,Saint Catharines,CA,ON,4989017,POI3,523413.1708207613
851,Etobicoke,CA,ON,5006710,POI3,514239.3004205554
852,Lethbridge,CA,AB,5054900,POI1,430182.8047826468
853,Ottawa,CA,ON,5055343,POI3,160614.0594730807
854,Toronto,CA,ON,5062288,POI3,503094.4150847173
855,Cole Harbour,CA,NS,5075081,POI4,65234.883976169214
856,Calgary,CA,AB,5089274,POI1,288884.2493832132
857,Calgary,CA,AB,5091856,POI1,296632.70454698126
858,Barrie,CA,ON,5121687,POI3,502645.50163232646
859,Kitchener,CA,ON,5123398,POI3,594614.6644257174
860,Brantford,CA,ON,5134809,POI3,591560.3298000072
861,Kitchener,CA,ON,5141571,POI3,597540.4191313949
862,Edmonton,CA,AB,5165451,POI1,5132.338365383037
863,Calgary,CA,AB,5170407,POI1,280661.440751099
864,Calgary,CA,AB,5170915,POI1,280661.3561147645
865,Calgary,CA,AB,5176875,POI1,271873.399552429
866,Toronto,CA,ON,5182656,POI3,507174.9434252782
867,Beaumont,CA,AB,5189203,POI1,21502.644449070613
868,Toronto,CA,ON,5191622,POI3,505622.6237891154
869,Edmonton,CA,AB,5211630,POI1,11609.865983711414
870,Calgary,CA,AB,5231024,POI1,274863.1669435231
871,Calgary,CA,AB,5238699,POI1,277124.7738558812
872,Calgary,CA,AB,5240395,POI1,277124.7738558812
873,Edmonton,CA,AB,5246583,POI1,5416.846823606217
874,Thunder Bay,CA,ON,5248926,POI3,1228576.2695462904
875,Mississauga,CA,ON,5260230,POI3,526635.6000944439
876,Edmonton,CA,AB,5272604,POI1,11867.89409395888
877,Mississauga,CA,ON,5291873,POI3,526635.6000944439
878,Calgary,CA,AB,5321093,POI1,270384.9425402437
879,Winnipeg,CA,MB,5332923,POI1,1202710.8981832603
880,Edmonton,CA,AB,5334968,POI1,5220.485047670159
881,Sandy Lake,CA,ON,5342421,POI1,1335470.652360845
882,Calgary,CA,AB,5349993,POI1,272074.4469756266
883,Calgary,CA,AB,5357270,POI1,298385.48410589225
884,North York,CA,ON,5368108,POI3,501817.6249340187
885,Pickering,CA,ON,5380083,POI3,478295.0548251442
886,Edmonton,CA,AB,5394829,POI1,5416.846823606217
887,Saskatoon,CA,SK,5395655,POI1,480734.4500350777
888,Calgary,CA,AB,5408598,POI1,267320.18195967417
889,Gravenhurst,CA,ON,5414393,POI3,459697.59855340514
890,Calgary,CA,AB,5426367,POI1,277574.4260891926
